Datum;Last;Erzeugung
11.9.22 21:15;268.210;112.397
11.9.22 21:30;262.049;112.062
11.9.22 21:45;259.585;112.255
11.9.22 22:00;257.423;112.337
11.9.22 22:15;272.905;112.341
11.9.22 22:30;267.029;112.235
11.9.22 22:45;276.091;112.354
11.9.22 23:00;256.218;110.334
11.9.22 23:15;261.822;110.249
11.9.22 23:30;263.583;110.869
11.9.22 23:45;263.678;110.785
12.9.22 0:00;245.113;111.414
12.9.22 0:15;246.805;111.639
12.9.22 0:30;251.001;111.306
12.9.22 0:45;257.120;111.331
12.9.22 1:00;229.998;110.810
12.9.22 1:15;242.588;110.726
12.9.22 1:30;235.089;110.831
12.9.22 1:45;250.410;110.809
12.9.22 2:00;237.782;111.140
12.9.22 2:15;235.327;111.581
12.9.22 2:30;235.305;111.417
12.9.22 2:45;245.816;111.156
12.9.22 3:00;232.363;109.674
12.9.22 3:15;239.480;109.111
12.9.22 3:30;250.606;108.605
12.9.22 3:45;245.270;108.638
12.9.22 4:00;226.233;108.716
12.9.22 4:15;248.715;109.108
12.9.22 4:30;252.147;109.233
12.9.22 4:45;254.258;109.537
12.9.22 5:00;243.091;111.574
12.9.22 5:15;260.158;111.992
12.9.22 5:30;263.506;112.112
12.9.22 5:45;268.719;112.372
12.9.22 6:00;250.699;110.215
12.9.22 6:15;262.416;110.234
12.9.22 6:30;269.941;109.473
12.9.22 6:45;278.879;109.843
12.9.22 7:00;289.547;112.745
12.9.22 7:15;299.229;113.210
12.9.22 7:30;303.064;113.168
12.9.22 7:45;306.671;113.123
12.9.22 8:00;310.391;112.873
12.9.22 8:15;316.690;113.187
12.9.22 8:30;320.954;112.812
12.9.22 8:45;323.004;112.678
12.9.22 9:00;326.436;113.279
12.9.22 9:15;328.366;113.663
12.9.22 9:30;329.687;113.687
12.9.22 9:45;329.461;114.032
12.9.22 10:00;334.672;117.641
12.9.22 10:15;335.321;117.825
12.9.22 10:30;336.302;117.937
12.9.22 10:45;338.116;118.467
12.9.22 11:00;339.891;119.392
12.9.22 11:15;352.417;119.316
12.9.22 11:30;356.299;119.633
12.9.22 11:45;363.955;120.245
12.9.22 12:00;373.905;120.273
12.9.22 12:15;350.376;119.022
12.9.22 12:30;362.946;118.008
12.9.22 12:45;370.292;117.872
12.9.22 13:00;377.018;118.049
12.9.22 13:15;370.254;118.408
12.9.22 13:30;351.004;118.367
12.9.22 13:45;363.589;118.814
12.9.22 14:00;372.767;118.919
12.9.22 14:15;365.796;118.448
12.9.22 14:30;342.802;118.350
12.9.22 14:45;347.500;118.109
12.9.22 15:00;358.023;116.225
12.9.22 15:15;349.457;116.325
12.9.22 15:30;339.400;116.323
12.9.22 15:45;336.729;114.969
12.9.22 16:00;339.806;114.731
12.9.22 16:15;338.990;114.752
12.9.22 16:30;337.939;115.040
12.9.22 16:45;334.444;114.706
12.9.22 17:00;334.380;114.595
12.9.22 17:15;338.437;115.096
12.9.22 17:30;334.262;115.333
12.9.22 17:45;332.110;115.287
12.9.22 18:00;335.211;115.373
12.9.22 18:15;334.915;131.406
12.9.22 18:30;333.436;138.798
12.9.22 18:45;333.808;139.886
12.9.22 19:00;326.412;138.885
12.9.22 19:15;329.818;138.071
12.9.22 19:30;328.649;138.009
12.9.22 19:45;328.732;136.110
12.9.22 20:00;290.559;134.236
12.9.22 20:15;310.997;135.175
12.9.22 20:30;309.127;135.829
12.9.22 20:45;304.038;136.336
12.9.22 21:00;298.470;124.694
12.9.22 21:15;290.460;117.678
12.9.22 21:30;284.509;115.617
12.9.22 21:45;278.697;115.648
12.9.22 22:00;274.866;117.765
12.9.22 22:15;282.961;117.990
12.9.22 22:30;286.743;117.838
12.9.22 22:45;290.149;117.088
12.9.22 23:00;262.563;115.677
12.9.22 23:15;260.055;115.747
12.9.22 23:30;264.116;116.841
12.9.22 23:45;270.813;116.884
13.9.22 0:00;259.100;118.028
13.9.22 0:15;255.393;117.707
13.9.22 0:30;259.377;116.966
13.9.22 0:45;269.578;116.176
13.9.22 1:00;250.130;115.370
13.9.22 1:15;234.599;115.149
13.9.22 1:30;231.752;115.035
13.9.22 1:45;231.099;114.988
13.9.22 2:00;231.511;115.098
13.9.22 2:15;230.102;115.529
13.9.22 2:30;229.987;115.771
13.9.22 2:45;229.713;115.265
13.9.22 3:00;225.672;112.364
13.9.22 3:15;223.472;111.790
13.9.22 3:30;223.941;111.534
13.9.22 3:45;226.732;111.147
13.9.22 4:00;228.661;112.798
13.9.22 4:15;227.178;112.643
13.9.22 4:30;228.560;112.758
13.9.22 4:45;231.646;112.530
13.9.22 5:00;235.693;114.113
13.9.22 5:15;242.986;115.537
13.9.22 5:30;244.461;114.847
13.9.22 5:45;250.369;114.168
13.9.22 6:00;255.148;113.607
13.9.22 6:15;269.285;113.325
13.9.22 6:30;279.741;113.867
13.9.22 6:45;287.038;113.771
13.9.22 7:00;295.137;115.600
13.9.22 7:15;304.227;117.055
13.9.22 7:30;310.818;117.064
13.9.22 7:45;317.574;116.681
13.9.22 8:00;317.463;113.541
13.9.22 8:15;321.289;113.611
13.9.22 8:30;327.917;114.467
13.9.22 8:45;329.423;114.636
13.9.22 9:00;330.933;114.457
13.9.22 9:15;334.100;114.459
13.9.22 9:30;335.247;114.455
13.9.22 9:45;335.542;114.874
13.9.22 10:00;340.036;116.382
13.9.22 10:15;340.953;116.236
13.9.22 10:30;341.370;116.530
13.9.22 10:45;343.299;116.281
13.9.22 11:00;348.155;120.445
13.9.22 11:15;348.357;119.587
13.9.22 11:30;346.021;120.721
13.9.22 11:45;343.286;121.914
13.9.22 12:00;359.090;124.944
13.9.22 12:15;350.430;124.456
13.9.22 12:30;345.057;125.921
13.9.22 12:45;360.480;126.489
13.9.22 13:00;359.516;125.822
13.9.22 13:15;372.020;126.327
13.9.22 13:30;352.491;127.318
13.9.22 13:45;356.158;127.896
13.9.22 14:00;357.711;128.730
13.9.22 14:15;368.769;127.993
13.9.22 14:30;352.807;129.630
13.9.22 14:45;355.449;129.199
13.9.22 15:00;355.847;127.063
13.9.22 15:15;358.746;126.513
13.9.22 15:30;368.335;125.864
13.9.22 15:45;350.564;126.487
13.9.22 16:00;342.853;126.729
13.9.22 16:15;355.992;126.707
13.9.22 16:30;362.795;128.501
13.9.22 16:45;357.710;128.027
13.9.22 17:00;334.689;126.384
13.9.22 17:15;332.853;127.299
13.9.22 17:30;330.181;125.870
13.9.22 17:45;334.065;124.943
13.9.22 18:00;333.235;124.532
13.9.22 18:15;336.927;140.615
13.9.22 18:30;336.331;148.045
13.9.22 18:45;336.383;148.960
13.9.22 19:00;329.736;141.428
13.9.22 19:15;327.881;141.251
13.9.22 19:30;324.952;140.911
13.9.22 19:45;323.964;141.031
13.9.22 20:00;310.346;138.670
13.9.22 20:15;309.345;138.882
13.9.22 20:30;303.902;140.298
13.9.22 20:45;299.189;140.944
13.9.22 21:00;295.569;127.901
13.9.22 21:15;288.094;119.886
13.9.22 21:30;282.894;115.779
13.9.22 21:45;277.295;114.929
13.9.22 22:00;273.902;115.066
13.9.22 22:15;268.272;115.025
13.9.22 22:30;261.027;114.843
13.9.22 22:45;254.914;115.152
13.9.22 23:00;251.976;114.652
13.9.22 23:15;262.069;115.408
13.9.22 23:30;254.142;115.105
13.9.22 23:45;249.845;114.124
14.9.22 0:00;263.718;113.847
14.9.22 0:15;243.679;113.993
14.9.22 0:30;253.467;114.227
14.9.22 0:45;247.423;114.796
14.9.22 1:00;255.662;114.059
14.9.22 1:15;240.047;113.679
14.9.22 1:30;238.099;113.494
14.9.22 1:45;241.849;113.728
14.9.22 2:00;240.525;113.952
14.9.22 2:15;239.923;114.395
14.9.22 2:30;236.744;114.253
14.9.22 2:45;239.553;113.778
14.9.22 3:00;239.448;113.104
14.9.22 3:15;246.362;112.672
14.9.22 3:30;230.934;111.660
14.9.22 3:45;241.255;111.956
14.9.22 4:00;241.299;112.769
14.9.22 4:15;250.120;112.086
14.9.22 4:30;233.435;113.565
14.9.22 4:45;244.857;113.735
14.9.22 5:00;251.968;108.035
14.9.22 5:15;260.733;108.241
14.9.22 5:30;255.542;108.147
14.9.22 5:45;248.062;108.880
14.9.22 6:00;254.814;107.032
14.9.22 6:15;266.782;108.328
14.9.22 6:30;275.590;109.153
14.9.22 6:45;282.536;110.096
14.9.22 7:00;293.331;117.884
14.9.22 7:15;299.576;134.719
14.9.22 7:30;305.644;138.545
14.9.22 7:45;308.900;138.960
14.9.22 8:00;304.327;137.309
14.9.22 8:15;318.223;137.334
14.9.22 8:30;320.506;136.862
14.9.22 8:45;322.845;137.185
14.9.22 9:00;324.061;137.947
14.9.22 9:15;326.575;138.567
14.9.22 9:30;327.870;137.817
14.9.22 9:45;327.910;137.592
14.9.22 10:00;331.604;141.114
14.9.22 10:15;331.306;140.393
14.9.22 10:30;332.467;140.289
14.9.22 10:45;332.805;141.117
14.9.22 11:00;332.550;140.261
14.9.22 11:15;333.912;129.851
14.9.22 11:30;336.369;129.480
14.9.22 11:45;337.782;129.197
14.9.22 12:00;338.617;128.573
14.9.22 12:15;340.278;128.419
14.9.22 12:30;340.972;127.554
14.9.22 12:45;341.732;128.250
14.9.22 13:00;342.928;125.854
14.9.22 13:15;340.193;119.887
14.9.22 13:30;339.086;118.414
14.9.22 13:45;337.804;118.971
14.9.22 14:00;340.626;120.773
14.9.22 14:15;339.453;120.747
14.9.22 14:30;337.095;120.640
14.9.22 14:45;333.403;120.243
14.9.22 15:00;330.384;117.949
14.9.22 15:15;329.738;119.216
14.9.22 15:30;330.037;128.583
14.9.22 15:45;329.684;130.150
14.9.22 16:00;328.813;130.321
14.9.22 16:15;328.344;131.029
14.9.22 16:30;327.065;130.869
14.9.22 16:45;326.257;130.774
14.9.22 17:00;325.987;131.043
14.9.22 17:15;325.891;131.525
14.9.22 17:30;326.498;131.267
14.9.22 17:45;325.927;131.337
14.9.22 18:00;325.244;129.798
14.9.22 18:15;326.968;128.899
14.9.22 18:30;325.093;128.292
14.9.22 18:45;324.763;133.111
14.9.22 19:00;322.044;137.323
14.9.22 19:15;321.068;138.347
14.9.22 19:30;319.061;138.138
14.9.22 19:45;313.495;139.485
14.9.22 20:00;308.366;139.248
14.9.22 20:15;306.198;139.532
14.9.22 20:30;301.485;140.112
14.9.22 20:45;295.799;140.753
14.9.22 21:00;292.881;132.763
14.9.22 21:15;285.596;119.622
14.9.22 21:30;279.237;113.853
14.9.22 21:45;274.822;112.767
14.9.22 22:00;270.374;112.683
14.9.22 22:15;265.328;112.636
14.9.22 22:30;260.911;112.382
14.9.22 22:45;256.449;112.917
14.9.22 23:00;250.668;112.598
14.9.22 23:15;244.875;112.809
14.9.22 23:30;239.913;112.681
14.9.22 23:45;235.814;112.881
15.9.22 0:00;240.657;115.319
15.9.22 0:15;236.640;115.282
15.9.22 0:30;232.368;115.286
15.9.22 0:45;227.953;114.941
15.9.22 1:00;219.652;115.080
15.9.22 1:15;220.030;115.002
15.9.22 1:30;219.442;115.589
15.9.22 1:45;217.666;116.386
15.9.22 2:00;217.054;117.476
15.9.22 2:15;215.169;117.380
15.9.22 2:30;215.070;117.780
15.9.22 2:45;216.079;117.825
15.9.22 3:00;216.926;117.148
15.9.22 3:15;218.462;115.493
15.9.22 3:30;219.405;114.180
15.9.22 3:45;219.324;114.006
15.9.22 4:00;220.779;113.724
15.9.22 4:15;223.636;113.036
15.9.22 4:30;223.807;113.130
15.9.22 4:45;225.566;112.736
15.9.22 5:00;231.105;114.966
15.9.22 5:15;239.348;115.225
15.9.22 5:30;242.831;114.897
15.9.22 5:45;247.612;114.268
15.9.22 6:00;252.857;111.533
15.9.22 6:15;265.829;112.311
15.9.22 6:30;271.557;112.816
15.9.22 6:45;279.321;112.526
15.9.22 7:00;285.908;113.385
15.9.22 7:15;294.428;113.591
15.9.22 7:30;298.529;113.387
15.9.22 7:45;301.972;113.807
15.9.22 8:00;300.060;114.737
15.9.22 8:15;310.355;114.763
15.9.22 8:30;314.924;114.886
15.9.22 8:45;315.955;114.730
15.9.22 9:00;318.744;117.441
15.9.22 9:15;321.264;117.870
15.9.22 9:30;325.497;118.082
15.9.22 9:45;327.506;118.408
15.9.22 10:00;328.742;118.244
15.9.22 10:15;328.434;118.021
15.9.22 10:30;329.433;118.233
15.9.22 10:45;331.991;118.376
15.9.22 11:00;334.945;121.034
15.9.22 11:15;336.615;120.982
15.9.22 11:30;339.242;121.274
15.9.22 11:45;338.014;121.433
15.9.22 12:00;347.291;120.208
15.9.22 12:15;345.387;121.218
15.9.22 12:30;355.760;120.147
15.9.22 12:45;344.932;119.519
15.9.22 13:00;355.840;123.182
15.9.22 13:15;356.917;124.868
15.9.22 13:30;339.960;125.017
15.9.22 13:45;347.210;122.468
15.9.22 14:00;350.221;119.190
15.9.22 14:15;355.586;118.510
15.9.22 14:30;323.465;116.519
15.9.22 14:45;337.212;117.850
15.9.22 15:00;351.488;127.818
15.9.22 15:15;354.738;127.896
15.9.22 15:30;352.046;128.530
15.9.22 15:45;327.251;130.190
15.9.22 16:00;338.357;123.812
15.9.22 16:15;350.804;121.322
15.9.22 16:30;349.673;119.294
15.9.22 16:45;346.564;118.307
15.9.22 17:00;344.518;124.534
15.9.22 17:15;324.821;124.825
15.9.22 17:30;321.042;127.319
15.9.22 17:45;322.127;125.635
15.9.22 18:00;317.755;121.484
15.9.22 18:15;318.607;120.192
15.9.22 18:30;319.301;119.600
15.9.22 18:45;318.053;118.736
15.9.22 19:00;321.972;120.618
15.9.22 19:15;321.043;120.695
15.9.22 19:30;319.017;122.581
15.9.22 19:45;316.394;121.462
15.9.22 20:00;307.197;116.402
15.9.22 20:15;303.165;116.784
15.9.22 20:30;298.616;115.765
15.9.22 20:45;294.334;115.873
15.9.22 21:00;291.048;112.006
15.9.22 21:15;283.453;112.077
15.9.22 21:30;276.839;111.619
15.9.22 21:45;270.996;112.536
15.9.22 22:00;266.538;116.545
15.9.22 22:15;258.472;115.769
15.9.22 22:30;253.186;117.466
15.9.22 22:45;247.845;118.340
15.9.22 23:00;243.355;117.787
15.9.22 23:15;252.328;116.138
15.9.22 23:30;251.888;115.377
15.9.22 23:45;258.092;113.210
16.9.22 0:00;270.464;105.737
16.9.22 0:15;244.879;96.839
16.9.22 0:30;257.519;92.320
16.9.22 0:45;259.291;84.144
16.9.22 1:00;259.788;73.265
16.9.22 1:15;240.339;67.258
16.9.22 1:30;246.204;68.071
16.9.22 1:45;250.336;67.800
16.9.22 2:00;249.642;68.013
16.9.22 2:15;236.739;69.142
16.9.22 2:30;237.616;69.224
16.9.22 2:45;245.452;68.822
16.9.22 3:00;259.420;70.287
16.9.22 3:15;247.379;69.674
16.9.22 3:30;243.136;69.004
16.9.22 3:45;246.191;69.897
16.9.22 4:00;254.916;67.174
16.9.22 4:15;241.668;66.452
16.9.22 4:30;235.404;65.967
16.9.22 4:45;246.103;68.350
16.9.22 5:00;262.981;79.279
16.9.22 5:15;269.234;86.319
16.9.22 5:30;254.800;90.062
16.9.22 5:45;265.442;96.094
16.9.22 6:00;282.749;102.690
16.9.22 6:15;278.374;108.953
16.9.22 6:30;284.677;114.553
16.9.22 6:45;293.906;116.174
16.9.22 7:00;309.243;115.549
16.9.22 7:15;304.359;114.273
16.9.22 7:30;293.407;114.524
16.9.22 7:45;296.872;113.823
16.9.22 8:00;301.109;115.284
16.9.22 8:15;308.060;114.406
16.9.22 8:30;308.956;115.302
16.9.22 8:45;309.450;117.240
16.9.22 9:00;313.996;120.513
16.9.22 9:15;314.777;120.889
16.9.22 9:30;317.314;120.488
16.9.22 9:45;320.168;118.029
16.9.22 10:00;341.669;112.532
16.9.22 10:15;341.295;99.189
16.9.22 10:30;344.625;83.312
16.9.22 10:45;342.865;77.147
16.9.22 11:00;351.899;74.849
16.9.22 11:15;348.557;74.456
16.9.22 11:30;359.814;74.223
16.9.22 11:45;349.080;75.721
16.9.22 12:00;346.826;79.375
16.9.22 12:15;351.565;79.872
16.9.22 12:30;363.974;84.791
16.9.22 12:45;355.404;89.825
16.9.22 13:00;343.639;94.260
16.9.22 13:15;351.231;95.392
16.9.22 13:30;366.928;94.311
16.9.22 13:45;349.539;91.014
16.9.22 14:00;343.606;85.135
16.9.22 14:15;330.848;86.585
16.9.22 14:30;352.724;88.750
16.9.22 14:45;357.857;88.217
16.9.22 15:00;338.501;87.529
16.9.22 15:15;333.640;86.394
16.9.22 15:30;341.645;86.700
16.9.22 15:45;351.521;86.400
16.9.22 16:00;344.337;88.869
16.9.22 16:15;348.033;86.458
16.9.22 16:30;350.476;86.835
16.9.22 16:45;358.891;85.729
16.9.22 17:00;329.604;83.163
16.9.22 17:15;331.088;84.571
16.9.22 17:30;330.807;85.162
16.9.22 17:45;332.388;89.319
16.9.22 18:00;325.891;96.120
16.9.22 18:15;341.118;105.040
16.9.22 18:30;334.997;113.965
16.9.22 18:45;338.898;119.556
16.9.22 19:00;318.112;116.977
16.9.22 19:15;322.145;116.531
16.9.22 19:30;310.870;118.448
16.9.22 19:45;330.404;119.644
16.9.22 20:00;301.715;117.867
16.9.22 20:15;304.782;119.028
16.9.22 20:30;303.301;117.903
16.9.22 20:45;299.777;116.073
16.9.22 21:00;312.332;104.804
16.9.22 21:15;287.665;92.133
16.9.22 21:30;278.734;84.826
16.9.22 21:45;275.623;74.172
16.9.22 22:00;271.250;68.125
16.9.22 22:15;258.688;62.555
16.9.22 22:30;250.877;61.796
16.9.22 22:45;249.863;62.234
16.9.22 23:00;243.638;60.268
16.9.22 23:15;246.849;59.205
16.9.22 23:30;259.103;58.820
16.9.22 23:45;237.299;58.396
17.9.22 0:00;250.658;56.265
17.9.22 0:15;243.665;56.155
17.9.22 0:30;244.158;56.559
17.9.22 0:45;242.921;57.467
17.9.22 1:00;238.696;58.391
17.9.22 1:15;237.223;59.002
17.9.22 1:30;236.061;59.021
17.9.22 1:45;234.371;58.581
17.9.22 2:00;231.743;61.119
17.9.22 2:15;229.108;61.179
17.9.22 2:30;226.485;61.874
17.9.22 2:45;225.455;61.389
17.9.22 3:00;224.107;60.761
17.9.22 3:15;223.877;60.352
17.9.22 3:30;223.786;60.853
17.9.22 3:45;222.462;61.182
17.9.22 4:00;222.315;62.189
17.9.22 4:15;224.054;62.209
17.9.22 4:30;224.617;61.188
17.9.22 4:45;225.349;60.972
17.9.22 5:00;224.472;59.948
17.9.22 5:15;223.125;60.281
17.9.22 5:30;223.310;60.815
17.9.22 5:45;224.678;62.204
17.9.22 6:00;227.287;63.816
17.9.22 6:15;231.674;64.535
17.9.22 6:30;232.908;65.599
17.9.22 6:45;234.360;63.456
17.9.22 7:00;238.564;66.034
17.9.22 7:15;242.612;65.673
17.9.22 7:30;246.621;63.429
17.9.22 7:45;250.242;63.459
17.9.22 8:00;247.747;61.303
17.9.22 8:15;252.737;62.167
17.9.22 8:30;257.420;61.112
17.9.22 8:45;261.634;61.640
17.9.22 9:00;268.013;65.401
17.9.22 9:15;273.820;65.087
17.9.22 9:30;279.149;66.214
17.9.22 9:45;281.330;66.658
17.9.22 10:00;290.835;72.076
17.9.22 10:15;296.464;71.792
17.9.22 10:30;299.303;69.975
17.9.22 10:45;295.190;69.197
17.9.22 11:00;297.644;70.825
17.9.22 11:15;297.774;74.822
17.9.22 11:30;299.257;74.992
17.9.22 11:45;297.746;76.593
17.9.22 12:00;298.051;78.611
17.9.22 12:15;299.850;77.430
17.9.22 12:30;300.895;76.885
17.9.22 12:45;301.423;76.695
17.9.22 13:00;304.103;76.420
17.9.22 13:15;302.070;74.505
17.9.22 13:30;302.927;73.831
17.9.22 13:45;302.569;73.475
17.9.22 14:00;302.445;72.250
17.9.22 14:15;301.752;71.923
17.9.22 14:30;301.929;70.600
17.9.22 14:45;300.398;69.640
17.9.22 15:00;294.692;63.254
17.9.22 15:15;295.194;61.164
17.9.22 15:30;295.854;59.715
17.9.22 15:45;295.188;59.231
17.9.22 16:00;296.416;61.924
17.9.22 16:15;299.624;62.216
17.9.22 16:30;301.610;61.482
17.9.22 16:45;310.407;62.430
17.9.22 17:00;319.539;62.064
17.9.22 17:15;310.633;62.869
17.9.22 17:30;310.671;64.280
17.9.22 17:45;313.764;65.653
17.9.22 18:00;326.399;63.811
17.9.22 18:15;323.815;64.032
17.9.22 18:30;309.085;63.084
17.9.22 18:45;318.420;62.725
17.9.22 19:00;318.745;59.063
17.9.22 19:15;327.541;59.427
17.9.22 19:30;312.364;58.919
17.9.22 19:45;320.343;58.542
17.9.22 20:00;291.593;56.870
17.9.22 20:15;300.209;56.156
17.9.22 20:30;299.768;56.047
17.9.22 20:45;286.143;56.612
17.9.22 21:00;285.579;53.687
17.9.22 21:15;277.840;54.012
17.9.22 21:30;279.053;54.763
17.9.22 21:45;262.202;54.669
17.9.22 22:00;264.631;58.370
17.9.22 22:15;259.531;58.349
17.9.22 22:30;270.835;56.270
17.9.22 22:45;238.677;56.932
17.9.22 23:00;254.419;57.401
17.9.22 23:15;248.908;57.180
17.9.22 23:30;258.513;57.159
17.9.22 23:45;228.219;60.174
18.9.22 0:00;259.604;59.673
18.9.22 0:15;260.227;58.513
18.9.22 0:30;270.143;58.425
18.9.22 0:45;266.240;58.103
18.9.22 1:00;242.887;58.575
18.9.22 1:15;248.811;58.433
18.9.22 1:30;244.953;58.441
18.9.22 1:45;253.418;59.143
18.9.22 2:00;247.335;58.816
18.9.22 2:15;229.151;58.416
18.9.22 2:30;233.011;57.126
18.9.22 2:45;236.185;56.636
18.9.22 3:00;243.730;59.420
18.9.22 3:15;237.287;60.083
18.9.22 3:30;219.017;60.297
18.9.22 3:45;230.570;58.569
18.9.22 4:00;237.256;56.256
18.9.22 4:15;238.959;56.856
18.9.22 4:30;224.789;56.943
18.9.22 4:45;224.731;58.128
18.9.22 5:00;230.800;61.331
18.9.22 5:15;235.005;61.137
18.9.22 5:30;230.834;62.433
18.9.22 5:45;228.991;63.672
18.9.22 6:00;219.566;61.864
18.9.22 6:15;240.540;63.598
18.9.22 6:30;245.303;62.334
18.9.22 6:45;229.487;62.715
18.9.22 7:00;225.064;65.090
18.9.22 7:15;225.215;65.418
18.9.22 7:30;230.109;66.434
18.9.22 7:45;257.076;64.637
18.9.22 8:00;263.149;62.862
18.9.22 8:15;271.677;61.739
18.9.22 8:30;245.213;61.613
18.9.22 8:45;265.743;60.348
18.9.22 9:00;266.818;62.096
18.9.22 9:15;269.159;63.750
18.9.22 9:30;263.372;65.187
18.9.22 9:45;290.388;65.604
18.9.22 10:00;281.889;64.145
18.9.22 10:15;279.702;63.661
18.9.22 10:30;283.729;64.306
18.9.22 10:45;294.139;64.218
18.9.22 11:00;305.577;67.087
18.9.22 11:15;293.597;68.476
18.9.22 11:30;289.846;70.535
18.9.22 11:45;304.320;70.594
18.9.22 12:00;312.821;68.180
18.9.22 12:15;310.157;67.396
18.9.22 12:30;299.301;67.277
18.9.22 12:45;306.504;67.896
18.9.22 13:00;326.909;76.561
18.9.22 13:15;319.834;77.336
18.9.22 13:30;290.396;79.030
18.9.22 13:45;302.346;79.974
18.9.22 14:00;311.070;86.215
18.9.22 14:15;320.861;84.565
18.9.22 14:30;309.526;82.334
18.9.22 14:45;307.682;79.932
18.9.22 15:00;301.647;74.343
18.9.22 15:15;312.246;73.866
18.9.22 15:30;304.634;68.911
18.9.22 15:45;292.138;72.097
18.9.22 16:00;301.079;70.306
18.9.22 16:15;307.171;68.310
18.9.22 16:30;317.254;67.952
18.9.22 16:45;308.919;73.180
18.9.22 17:00;293.297;68.082
18.9.22 17:15;297.086;66.002
18.9.22 17:30;306.358;64.693
18.9.22 17:45;299.282;64.497
18.9.22 18:00;283.606;66.279
18.9.22 18:15;298.176;67.171
18.9.22 18:30;308.159;68.028
18.9.22 18:45;316.694;66.976
18.9.22 19:00;300.533;74.933
18.9.22 19:15;309.614;87.097
18.9.22 19:30;319.873;90.558
18.9.22 19:45;329.613;93.336
18.9.22 20:00;289.332;89.259
18.9.22 20:15;293.236;89.145
18.9.22 20:30;298.340;89.046
18.9.22 20:45;300.124;88.895
18.9.22 21:00;269.695;84.412
18.9.22 21:15;275.036;80.477
18.9.22 21:30;279.589;77.160
18.9.22 21:45;281.742;70.936
18.9.22 22:00;257.118;64.899
18.9.22 22:15;260.377;59.160
18.9.22 22:30;264.352;58.871
18.9.22 22:45;268.669;57.528
18.9.22 23:00;251.809;58.031
18.9.22 23:15;240.612;59.934
18.9.22 23:30;242.949;61.550
18.9.22 23:45;248.489;62.984
19.9.22 0:00;256.595;61.762
19.9.22 0:15;239.702;61.109
19.9.22 0:30;243.952;61.065
19.9.22 0:45;241.191;60.609
19.9.22 1:00;253.006;58.890
19.9.22 1:15;253.515;67.006
19.9.22 1:30;225.446;70.530
19.9.22 1:45;240.662;72.516
19.9.22 2:00;241.575;70.907
19.9.22 2:15;251.770;70.073
19.9.22 2:30;230.349;71.352
19.9.22 2:45;226.551;70.915
19.9.22 3:00;235.709;68.892
19.9.22 3:15;244.620;70.127
19.9.22 3:30;243.738;71.807
19.9.22 3:45;223.639;72.048
19.9.22 4:00;236.781;71.529
19.9.22 4:15;232.666;73.558
19.9.22 4:30;241.779;74.457
19.9.22 4:45;245.199;73.975
19.9.22 5:00;225.770;73.591
19.9.22 5:15;242.370;74.949
19.9.22 5:30;254.518;78.078
19.9.22 5:45;258.415;96.043
19.9.22 6:00;268.987;101.877
19.9.22 6:15;279.176;104.563
19.9.22 6:30;273.168;103.832
19.9.22 6:45;297.422;103.348
19.9.22 7:00;302.224;102.878
19.9.22 7:15;303.406;103.366
19.9.22 7:30;308.026;103.572
19.9.22 7:45;309.437;103.041
19.9.22 8:00;310.441;103.360
19.9.22 8:15;317.433;103.546
19.9.22 8:30;318.773;104.234
19.9.22 8:45;318.797;105.119
19.9.22 9:00;321.784;106.715
19.9.22 9:15;340.090;107.012
19.9.22 9:30;344.907;106.967
19.9.22 9:45;328.952;107.049
19.9.22 10:00;335.787;112.303
19.9.22 10:15;332.784;113.310
19.9.22 10:30;331.991;114.135
19.9.22 10:45;330.760;114.378
19.9.22 11:00;336.054;116.853
19.9.22 11:15;338.825;117.625
19.9.22 11:30;338.096;117.996
19.9.22 11:45;340.320;117.057
19.9.22 12:00;339.707;115.197
19.9.22 12:15;342.409;116.826
19.9.22 12:30;342.797;116.646
19.9.22 12:45;343.763;117.655
19.9.22 13:00;341.658;117.208
19.9.22 13:15;346.777;117.048
19.9.22 13:30;349.359;117.859
19.9.22 13:45;355.177;113.938
19.9.22 14:00;359.046;107.829
19.9.22 14:15;368.398;96.217
19.9.22 14:30;359.479;84.469
19.9.22 14:45;360.036;79.861
19.9.22 15:00;361.936;68.201
19.9.22 15:15;362.664;64.012
19.9.22 15:30;361.462;64.782
19.9.22 15:45;353.405;65.046
19.9.22 16:00;359.957;72.507
19.9.22 16:15;354.921;79.893
19.9.22 16:30;361.144;84.115
19.9.22 16:45;337.778;86.688
19.9.22 17:00;336.757;97.619
19.9.22 17:15;332.292;107.195
19.9.22 17:30;327.906;111.370
19.9.22 17:45;322.064;113.199
19.9.22 18:00;321.352;114.395
19.9.22 18:15;321.529;114.040
19.9.22 18:30;321.351;113.374
19.9.22 18:45;323.765;112.884
19.9.22 19:00;320.741;108.591
19.9.22 19:15;323.740;110.018
19.9.22 19:30;324.887;108.257
19.9.22 19:45;326.926;108.700
19.9.22 20:00;313.910;108.632
19.9.22 20:15;309.146;109.465
19.9.22 20:30;303.087;108.921
19.9.22 20:45;298.318;108.817
19.9.22 21:00;294.332;105.606
19.9.22 21:15;302.554;105.392
19.9.22 21:30;297.348;105.513
19.9.22 21:45;296.604;105.437
19.9.22 22:00;302.511;105.372
19.9.22 22:15;281.752;106.515
19.9.22 22:30;281.946;107.781
19.9.22 22:45;276.096;108.392
19.9.22 23:00;272.407;110.800
19.9.22 23:15;263.319;110.896
